Time in s	CH I in Volt	CH II in Volt	
5.86E-4	2.72E+00	-1.28E-03	
5.87E-4	2.72E+00	-4.00E-04	
5.88E-4	2.68E+00	-1.00E-03	
5.89E-4	2.68E+00	-6.00E-04	
5.9E-4	2.68E+00	-1.44E-03	
5.91E-4	2.64E+00	-1.28E-03	
5.92E-4	2.72E+00	-1.04E-03	
5.93E-4	2.72E+00	-1.16E-03	
5.94E-4	2.72E+00	-3.60E-04	
5.95E-4	2.72E+00	-8.00E-04	
5.96E-4	2.68E+00	-1.48E-03	
5.97E-4	2.68E+00	-1.04E-03	
5.98E-4	2.68E+00	-7.60E-04	
5.99E-4	2.68E+00	-1.76E-03	
6.E-4	2.72E+00	-7.60E-04	
6.01E-4	2.68E+00	-5.60E-04	
6.02E-4	2.68E+00	-2.40E-04	
6.03E-4	2.68E+00	-1.24E-03	
6.04E-4	2.68E+00	-6.00E-04	
6.05E-4	2.68E+00	-1.12E-03	
6.06E-4	2.64E+00	-8.00E-04	
6.07E-4	2.64E+00	-1.12E-03	
6.08E-4	2.68E+00	-1.32E-03	
6.09E-4	2.72E+00	-3.20E-04	
6.1E-4	2.72E+00	-1.08E-03	
6.11E-4	2.68E+00	-7.60E-04	
6.12E-4	2.68E+00	-5.20E-04	
6.13E-4	2.68E+00	-8.00E-04	
6.14E-4	2.68E+00	-1.48E-03	
6.15E-4	2.68E+00	-1.84E-03	
6.16E-4	2.64E+00	-1.32E-03	
6.17E-4	2.68E+00	-1.24E-03	
6.18E-4	2.72E+00	-4.80E-04	
6.19E-4	2.68E+00	-5.60E-04	
6.2E-4	2.68E+00	-1.00E-03	
6.21E-4	2.68E+00	-6.80E-04	
6.22E-4	2.64E+00	-1.08E-03	
6.23E-4	2.68E+00	-3.60E-04	
6.24E-4	2.68E+00	-8.40E-04	
6.25E-4	2.64E+00	-9.20E-04	
6.26E-4	2.72E+00	-1.16E-03	
6.27E-4	2.68E+00	-2.04E-03	
6.28E-4	2.68E+00	0.00E+00	
6.29E-4	2.68E+00	-1.00E-03	
6.3E-4	2.64E+00	-1.52E-03	
6.31E-4	2.68E+00	0.00E+00	
6.32E-4	2.68E+00	-1.28E-03	
6.33E-4	2.64E+00	-1.36E-03	
6.34E-4	2.68E+00	-2.40E-04	
6.35E-4	2.64E+00	-8.80E-04	
6.36E-4	2.68E+00	-1.04E-03	
6.37E-4	2.68E+00	-1.12E-03	
6.38E-4	2.64E+00	-1.20E-03	
6.39E-4	2.68E+00	2.80E-04	
6.4E-4	2.68E+00	-6.80E-04	
6.41E-4	2.64E+00	-1.00E-03	
6.42E-4	2.68E+00	-5.20E-04	
6.43E-4	2.64E+00	-1.88E-03	
6.44E-4	2.68E+00	-7.20E-04	
6.45E-4	2.68E+00	-8.80E-04	
6.46E-4	2.68E+00	-1.68E-03	
6.47E-4	2.68E+00	-1.12E-03	
6.48E-4	2.64E+00	-1.28E-03	
6.49E-4	2.68E+00	-1.12E-03	
6.5E-4	2.68E+00	-8.40E-04	
6.51E-4	2.64E+00	-1.12E-03	
6.52E-4	2.64E+00	-6.00E-04	
6.53E-4	2.64E+00	-1.20E-03	
6.54E-4	2.64E+00	-8.80E-04	
6.55E-4	2.64E+00	-1.24E-03	
6.56E-4	2.64E+00	-1.04E-03	
6.57E-4	2.64E+00	-6.40E-04	
6.58E-4	2.64E+00	-7.20E-04	
6.59E-4	2.68E+00	-8.40E-04	
6.6E-4	2.68E+00	-2.00E-04	
6.61E-4	2.68E+00	-1.36E-03	
6.62E-4	2.64E+00	-9.60E-04	
6.63E-4	2.68E+00	-7.60E-04	
6.64E-4	2.68E+00	-1.72E-03	
6.65E-4	2.64E+00	-7.20E-04	
6.66E-4	2.64E+00	-1.48E-03	
6.67E-4	2.68E+00	-1.40E-03	
6.68E-4	2.68E+00	-9.60E-04	
6.69E-4	2.64E+00	-1.24E-03	
6.7E-4	2.64E+00	-1.00E-03	
6.71E-4	2.68E+00	-1.04E-03	
6.72E-4	2.64E+00	-8.80E-04	
6.73E-4	2.64E+00	-5.20E-04	
6.74E-4	2.64E+00	-1.08E-03	
6.75E-4	2.64E+00	-1.52E-03	
6.76E-4	2.68E+00	-9.60E-04	
6.77E-4	2.64E+00	-1.48E-03	
6.78E-4	2.68E+00	-6.40E-04	
6.79E-4	2.68E+00	-1.08E-03	
6.8E-4	2.64E+00	-6.40E-04	
6.81E-4	2.68E+00	-1.20E-03	
6.82E-4	2.64E+00	-1.56E-03	
6.83E-4	2.64E+00	-9.60E-04	
6.84E-4	2.68E+00	-4.80E-04	
6.85E-4	2.64E+00	-1.28E-03	
6.86E-4	2.64E+00	-1.16E-03	
6.87E-4	2.64E+00	-9.60E-04	
6.88E-4	2.60E+00	-1.16E-03	
6.89E-4	2.64E+00	-1.60E-04	
6.9E-4	2.64E+00	-1.20E-03	
6.91E-4	2.64E+00	-8.40E-04	
6.92E-4	2.64E+00	-1.04E-03	
6.93E-4	2.64E+00	-1.24E-03	
6.94E-4	2.64E+00	-8.80E-04	
6.95E-4	2.64E+00	-5.60E-04	
6.96E-4	2.64E+00	-1.04E-03	
6.97E-4	2.68E+00	1.20E-04	
6.98E-4	2.64E+00	-7.60E-04	
6.99E-4	2.68E+00	-8.80E-04	
7.E-4	2.68E+00	-1.68E-03	
7.01E-4	2.64E+00	-1.20E-03	
7.02E-4	2.68E+00	-6.80E-04	
7.03E-4	2.64E+00	-2.08E-03	
7.04E-4	2.64E+00	-1.12E-03	
7.05E-4	2.64E+00	-8.40E-04	
7.06E-4	2.64E+00	-5.60E-04	
7.07E-4	2.64E+00	2.40E-04	
7.08E-4	2.64E+00	-1.08E-03	
7.09E-4	2.68E+00	-1.16E-03	
7.1E-4	2.64E+00	-8.80E-04	
7.11E-4	2.64E+00	-1.16E-03	
7.12E-4	2.64E+00	-5.20E-04	
7.13E-4	2.64E+00	-5.60E-04	
7.14E-4	2.64E+00	-6.00E-04	
7.15E-4	2.64E+00	-1.32E-03	
7.16E-4	2.60E+00	-1.32E-03	
7.17E-4	2.68E+00	-7.60E-04	
7.18E-4	2.68E+00	-7.60E-04	
7.19E-4	2.64E+00	-1.32E-03	
7.2E-4	2.64E+00	-4.00E-04	
7.21E-4	2.64E+00	-1.08E-03	
7.22E-4	2.60E+00	-1.88E-03	
7.23E-4	2.64E+00	2.00E-04	
7.24E-4	2.60E+00	-2.12E-03	
7.25E-4	2.64E+00	-1.28E-03	
7.26E-4	2.68E+00	-1.60E-04	
7.27E-4	2.64E+00	-1.20E-03	
7.28E-4	2.64E+00	-4.00E-04	
7.29E-4	2.64E+00	-1.12E-03	
7.3E-4	2.64E+00	-1.12E-03	
7.31E-4	2.68E+00	-2.40E-04	
7.32E-4	2.64E+00	-1.08E-03	
7.33E-4	2.64E+00	-1.36E-03	
7.34E-4	2.64E+00	-9.20E-04	
7.35E-4	2.60E+00	-1.00E-03	
7.36E-4	2.64E+00	-1.16E-03	
7.37E-4	2.64E+00	-1.16E-03	
7.38E-4	2.64E+00	-6.00E-04	
7.39E-4	2.64E+00	-4.40E-04	
7.4E-4	2.64E+00	-1.52E-03	
7.41E-4	2.64E+00	-1.48E-03	
7.42E-4	2.64E+00	-1.12E-03	
7.43E-4	2.60E+00	-6.40E-04	
7.44E-4	2.64E+00	-1.12E-03	
7.45E-4	2.64E+00	-9.60E-04	
7.46E-4	2.64E+00	-1.28E-03	
7.47E-4	2.64E+00	-6.80E-04	
7.48E-4	2.60E+00	-1.16E-03	
7.49E-4	2.64E+00	-1.28E-03	
7.5E-4	2.68E+00	-1.56E-03	
7.51E-4	2.60E+00	-1.40E-03	
7.52E-4	2.64E+00	-7.60E-04	
7.53E-4	2.64E+00	-1.56E-03	
7.54E-4	2.64E+00	-7.20E-04	
7.55E-4	2.64E+00	-1.12E-03	
7.56E-4	2.64E+00	-1.08E-03	
7.57E-4	2.60E+00	-6.80E-04	
7.58E-4	2.64E+00	-4.40E-04	
7.59E-4	2.64E+00	-5.20E-04	
7.6E-4	2.64E+00	-7.60E-04	
7.61E-4	2.64E+00	-1.52E-03	
7.62E-4	2.64E+00	-6.80E-04	
7.63E-4	2.64E+00	-1.00E-03	
7.64E-4	2.64E+00	-1.20E-03	
7.65E-4	2.64E+00	-1.40E-03	
7.66E-4	2.60E+00	-1.04E-03	
7.67E-4	2.64E+00	-7.60E-04	
7.68E-4	2.64E+00	-6.00E-04	
7.69E-4	2.60E+00	-8.80E-04	
7.7E-4	2.64E+00	-1.00E-03	
7.71E-4	2.64E+00	-1.92E-03	
7.72E-4	2.60E+00	-1.80E-03	
7.73E-4	2.64E+00	-6.80E-04	
7.74E-4	2.60E+00	-7.60E-04	
7.75E-4	2.60E+00	-5.20E-04	
7.76E-4	2.64E+00	-3.20E-04	
7.77E-4	2.64E+00	-1.88E-03	
7.78E-4	2.64E+00	-1.16E-03	
7.79E-4	2.64E+00	-1.24E-03	
7.8E-4	2.64E+00	-9.20E-04	
7.81E-4	2.64E+00	-9.60E-04	
7.82E-4	2.64E+00	-1.44E-03	
7.83E-4	2.64E+00	-1.40E-03	
7.84E-4	2.64E+00	-6.80E-04	
7.85E-4	2.60E+00	-2.40E-04	
7.86E-4	2.64E+00	-1.04E-03	
7.87E-4	2.64E+00	-1.20E-03	
7.88E-4	2.60E+00	-1.44E-03	
7.89E-4	2.64E+00	-3.60E-04	
7.9E-4	2.64E+00	-1.48E-03	
7.91E-4	2.64E+00	-7.60E-04	
7.92E-4	2.64E+00	-9.20E-04	
7.93E-4	2.60E+00	-1.04E-03	
7.94E-4	2.64E+00	-3.60E-04	
7.95E-4	2.64E+00	-8.80E-04	
7.96E-4	2.64E+00	-1.52E-03	
7.97E-4	2.64E+00	-7.60E-04	
7.98E-4	2.60E+00	-1.12E-03	
7.99E-4	2.64E+00	-8.00E-04	
8.E-4	2.64E+00	-9.20E-04	
8.01E-4	2.60E+00	-1.76E-03	
8.02E-4	2.64E+00	-3.20E-04	
8.03E-4	2.64E+00	-9.20E-04	
8.04E-4	2.64E+00	-1.08E-03	
8.05E-4	2.64E+00	-1.00E-03	
8.06E-4	2.64E+00	-1.04E-03	
8.07E-4	2.60E+00	-8.80E-04	
8.08E-4	2.64E+00	-9.20E-04	
8.09E-4	2.64E+00	-1.44E-03	
8.1E-4	2.64E+00	-9.60E-04	
8.11E-4	2.64E+00	-1.60E-04	
8.12E-4	2.64E+00	-1.00E-03	
8.13E-4	2.64E+00	-1.48E-03	
8.14E-4	2.64E+00	-6.00E-04	
8.15E-4	2.64E+00	-1.08E-03	
8.16E-4	2.60E+00	-8.80E-04	
8.17E-4	2.64E+00	-1.08E-03	
8.18E-4	2.64E+00	-1.76E-03	
8.19E-4	2.64E+00	-5.20E-04	
8.2E-4	2.64E+00	-1.32E-03	
8.21E-4	2.60E+00	-9.60E-04	
8.22E-4	2.60E+00	-8.80E-04	
8.23E-4	2.64E+00	-1.12E-03	
8.24E-4	2.60E+00	-9.20E-04	
8.25E-4	2.64E+00	-7.20E-04	
8.26E-4	2.64E+00	-2.40E-04	
8.27E-4	2.64E+00	-1.24E-03	
8.28E-4	2.64E+00	-2.00E-04	
8.29E-4	2.60E+00	-1.36E-03	
8.3E-4	2.64E+00	-1.28E-03	
8.31E-4	2.68E+00	-7.60E-04	
8.32E-4	2.64E+00	-1.72E-03	
8.33E-4	2.64E+00	-4.40E-04	
8.34E-4	2.64E+00	-1.00E-03	
8.35E-4	2.60E+00	-8.80E-04	
8.36E-4	2.64E+00	-1.20E-03	
8.37E-4	2.64E+00	-1.00E-03	
8.38E-4	2.60E+00	-8.40E-04	
8.39E-4	2.60E+00	-1.20E-04	
8.4E-4	2.60E+00	-1.28E-03	
8.41E-4	2.64E+00	-9.60E-04	
8.42E-4	2.64E+00	-6.80E-04	
8.43E-4	2.60E+00	-7.60E-04	
8.44E-4	2.64E+00	-4.80E-04	
8.45E-4	2.64E+00	-1.48E-03	
8.46E-4	2.64E+00	-3.60E-04	
8.47E-4	2.64E+00	-8.00E-04	
8.48E-4	2.60E+00	-1.72E-03	
8.49E-4	2.64E+00	-3.20E-04	
8.5E-4	2.64E+00	-1.04E-03	
8.51E-4	2.60E+00	-1.00E-03	
8.52E-4	2.64E+00	-7.20E-04	
8.53E-4	2.60E+00	-1.56E-03	
8.54E-4	2.64E+00	-1.60E-04	
8.55E-4	2.64E+00	-1.00E-03	
8.56E-4	2.64E+00	-1.28E-03	
8.57E-4	2.60E+00	-1.52E-03	
8.58E-4	2.64E+00	-1.20E-04	
8.59E-4	2.64E+00	-4.00E-04	
8.6E-4	2.60E+00	-3.60E-04	
8.61E-4	2.64E+00	-5.20E-04	
8.62E-4	2.64E+00	-6.80E-04	
8.63E-4	2.64E+00	-1.16E-03	
8.64E-4	2.64E+00	-1.24E-03	
8.65E-4	2.64E+00	-1.00E-03	
8.66E-4	2.64E+00	-1.04E-03	
8.67E-4	2.64E+00	-7.20E-04	
8.68E-4	2.64E+00	-1.32E-03	
8.69E-4	2.64E+00	-1.60E-04	
8.7E-4	2.64E+00	-1.08E-03	
8.71E-4	2.60E+00	-1.16E-03	
8.72E-4	2.60E+00	-8.00E-04	
8.73E-4	2.64E+00	-6.00E-04	
8.74E-4	2.60E+00	-1.80E-03	
8.75E-4	2.64E+00	-5.60E-04	
8.76E-4	2.60E+00	-1.12E-03	
8.77E-4	2.64E+00	-6.00E-04	
8.78E-4	2.64E+00	-8.00E-04	
8.79E-4	2.60E+00	-1.36E-03	
8.8E-4	2.64E+00	-2.40E-04	
8.81E-4	2.64E+00	-8.80E-04	
8.82E-4	2.64E+00	-1.40E-03	
8.83E-4	2.64E+00	-4.00E-04	
8.84E-4	2.60E+00	-8.40E-04	
8.85E-4	2.60E+00	4.00E-05	
8.86E-4	2.64E+00	-1.20E-03	
8.87E-4	2.60E+00	-9.20E-04	
8.88E-4	2.64E+00	-5.60E-04	
8.89E-4	2.60E+00	-5.60E-04	
8.9E-4	2.60E+00	-8.80E-04	
8.91E-4	2.64E+00	-1.00E-03	
8.92E-4	2.60E+00	-1.40E-03	
8.93E-4	2.60E+00	-8.40E-04	
8.94E-4	2.64E+00	-5.20E-04	
8.95E-4	2.60E+00	-1.20E-03	
8.96E-4	2.64E+00	-4.40E-04	
8.97E-4	2.64E+00	-6.40E-04	
8.98E-4	2.60E+00	-1.16E-03	
8.99E-4	2.64E+00	-1.08E-03	
9.E-4	2.64E+00	-1.84E-03	
9.01E-4	2.64E+00	-1.12E-03	
9.02E-4	2.64E+00	-8.40E-04	
9.03E-4	2.60E+00	-1.24E-03	
9.04E-4	2.60E+00	-7.60E-04	
9.05E-4	2.64E+00	-5.60E-04	
9.06E-4	2.64E+00	-8.00E-04	
9.07E-4	2.60E+00	-4.00E-05	
9.08E-4	2.64E+00	-2.40E-04	
9.09E-4	2.64E+00	-1.20E-03	
9.1E-4	2.60E+00	-9.20E-04	
9.11E-4	2.64E+00	1.60E-04	
9.12E-4	2.64E+00	-1.36E-03	
9.13E-4	2.64E+00	-3.60E-04	
9.14E-4	2.64E+00	-3.20E-04	
9.15E-4	2.64E+00	-7.60E-04	
9.16E-4	2.64E+00	-6.00E-04	
9.17E-4	2.60E+00	-6.40E-04	
9.18E-4	2.64E+00	-4.80E-04	
9.19E-4	2.64E+00	-9.60E-04	
9.2E-4	2.64E+00	-1.08E-03	
9.21E-4	2.60E+00	-1.72E-03	
9.22E-4	2.64E+00	-1.60E-04	
9.23E-4	2.60E+00	-1.12E-03	
9.24E-4	2.60E+00	-1.16E-03	
9.25E-4	2.64E+00	-5.20E-04	
9.26E-4	2.60E+00	-5.20E-04	
9.27E-4	2.64E+00	-7.60E-04	
9.28E-4	2.64E+00	-4.00E-05	
9.29E-4	2.60E+00	-6.80E-04	
9.3E-4	2.64E+00	-6.40E-04	
9.31E-4	2.64E+00	-6.40E-04	
9.32E-4	2.64E+00	-1.40E-03	
9.33E-4	2.64E+00	-4.00E-04	
9.34E-4	2.60E+00	-1.76E-03	
9.35E-4	2.60E+00	2.40E-04	
9.36E-4	2.64E+00	-8.00E-04	
9.37E-4	2.60E+00	-6.40E-04	
9.38E-4	2.60E+00	8.00E-05	
9.39E-4	2.60E+00	-5.60E-04	
9.4E-4	2.64E+00	-8.00E-05	
9.41E-4	2.64E+00	-4.40E-04	
9.42E-4	2.60E+00	-1.88E-03	
9.43E-4	2.64E+00	-1.20E-03	
9.44E-4	2.64E+00	-9.20E-04	
9.45E-4	2.60E+00	-1.28E-03	
9.46E-4	2.64E+00	-3.20E-04	
9.47E-4	2.64E+00	-8.00E-04	
9.48E-4	2.64E+00	-1.04E-03	
9.49E-4	2.64E+00	-1.60E-04	
9.5E-4	2.64E+00	-1.48E-03	
9.51E-4	2.64E+00	-4.80E-04	
9.52E-4	2.60E+00	-5.60E-04	
9.53E-4	2.60E+00	-9.20E-04	
9.54E-4	2.60E+00	-4.00E-04	
9.55E-4	2.64E+00	-8.80E-04	
9.56E-4	2.60E+00	-1.04E-03	
9.57E-4	2.60E+00	-5.60E-04	
9.58E-4	2.64E+00	-4.80E-04	
9.59E-4	2.60E+00	-5.20E-04	
9.6E-4	2.64E+00	-1.20E-03	
9.61E-4	2.64E+00	-1.20E-04	
9.62E-4	2.64E+00	-8.00E-04	
9.63E-4	2.64E+00	-4.80E-04	
9.64E-4	2.64E+00	-9.60E-04	
9.65E-4	2.64E+00	-1.08E-03	
9.66E-4	2.64E+00	-3.20E-04	
9.67E-4	2.60E+00	-6.40E-04	
9.68E-4	2.64E+00	-8.00E-04	
9.69E-4	2.64E+00	-9.60E-04	
9.7E-4	2.60E+00	-7.60E-04	
9.71E-4	2.60E+00	-1.96E-03	
9.72E-4	2.64E+00	-1.08E-03	
9.73E-4	2.60E+00	-1.36E-03	
9.74E-4	2.60E+00	-9.20E-04	
9.75E-4	2.60E+00	-2.80E-04	
9.76E-4	2.60E+00	-8.40E-04	
9.77E-4	2.64E+00	-5.20E-04	
9.78E-4	2.64E+00	-1.32E-03	
9.79E-4	2.60E+00	-4.80E-04	
9.8E-4	2.64E+00	-6.00E-04	
9.81E-4	2.64E+00	-6.80E-04	
9.82E-4	2.64E+00	-5.60E-04	
9.83E-4	2.64E+00	-8.00E-04	
9.84E-4	2.60E+00	-4.80E-04	
9.85E-4	2.64E+00	-8.00E-04	
9.86E-4	2.64E+00	-6.80E-04	
9.87E-4	2.60E+00	-7.60E-04	
9.88E-4	2.64E+00	-4.80E-04	
9.89E-4	2.60E+00	-4.40E-04	
9.9E-4	2.64E+00	-6.40E-04	
9.91E-4	2.64E+00	-6.40E-04	
9.92E-4	2.60E+00	-1.36E-03	
9.93E-4	2.64E+00	-8.80E-04	
9.94E-4	2.60E+00	-6.40E-04	
9.95E-4	2.64E+00	-4.00E-05	
9.96E-4	2.64E+00	-1.60E-04	
9.97E-4	2.60E+00	-1.20E-03	
9.98E-4	2.64E+00	-1.16E-03	
9.99E-4	2.64E+00	-2.80E-04	
1.E-3	2.64E+00	-6.00E-04	
1.001E-3	2.64E+00	-7.20E-04	
1.002E-3	2.60E+00	-1.00E-03	
1.003E-3	2.60E+00	-8.00E-04	
1.004E-3	2.60E+00	-4.40E-04	
1.005E-3	2.64E+00	-9.60E-04	
1.006E-3	2.60E+00	-9.20E-04	
1.007E-3	2.60E+00	-3.60E-04	
1.008E-3	2.60E+00	-4.40E-04	
1.009E-3	2.60E+00	-3.60E-04	
1.01E-3	2.64E+00	-4.00E-04	
1.011E-3	2.64E+00	4.00E-05	
1.012E-3	2.64E+00	-8.80E-04	
1.013E-3	2.60E+00	-2.40E-04	
1.014E-3	2.64E+00	-4.00E-04	
1.015E-3	2.64E+00	-1.20E-03	
1.016E-3	2.60E+00	-8.80E-04	
1.017E-3	2.60E+00	-4.40E-04	
1.018E-3	2.64E+00	-6.80E-04	
1.019E-3	2.64E+00	-6.40E-04	
1.02E-3	2.60E+00	-7.60E-04	
1.021E-3	2.60E+00	-5.60E-04	
1.022E-3	2.64E+00	-8.00E-04	
1.023E-3	2.60E+00	-1.28E-03	
1.024E-3	2.60E+00	2.00E-04	
1.025E-3	2.60E+00	4.00E-04	
1.026E-3	2.60E+00	-6.00E-04	
1.027E-3	2.64E+00	-7.60E-04	
1.028E-3	2.64E+00	-8.80E-04	
1.029E-3	2.64E+00	-6.80E-04	
1.03E-3	2.64E+00	-9.20E-04	
1.031E-3	2.64E+00	-1.00E-03	
1.032E-3	2.64E+00	-1.20E-04	
1.033E-3	2.64E+00	-1.12E-03	
1.034E-3	2.64E+00	-1.04E-03	
1.035E-3	2.64E+00	-5.60E-04	
1.036E-3	2.60E+00	-8.40E-04	
1.037E-3	2.60E+00	-1.04E-03	
1.038E-3	2.64E+00	-6.80E-04	
1.039E-3	2.60E+00	-7.60E-04	
1.04E-3	2.64E+00	4.00E-05	
1.041E-3	2.64E+00	-4.00E-04	
1.042E-3	2.60E+00	-7.20E-04	
1.043E-3	2.64E+00	-8.00E-04	
1.044E-3	2.60E+00	-1.48E-03	
1.045E-3	2.64E+00	-4.00E-04	
1.046E-3	2.64E+00	-1.00E-03	
1.047E-3	2.64E+00	-1.40E-03	
1.048E-3	2.64E+00	2.40E-04	
1.049E-3	2.60E+00	-8.40E-04	
1.05E-3	2.64E+00	-1.04E-03	
1.051E-3	2.64E+00	1.20E-04	
1.052E-3	2.60E+00	-7.60E-04	
1.053E-3	2.60E+00	-2.40E-04	
1.054E-3	2.60E+00	-1.08E-03	
1.055E-3	2.64E+00	-4.80E-04	
1.056E-3	2.60E+00	-1.00E-03	
1.057E-3	2.60E+00	-8.00E-04	
1.058E-3	2.60E+00	-2.80E-04	
1.059E-3	2.60E+00	-8.80E-04	
1.06E-3	2.64E+00	-4.40E-04	
1.061E-3	2.64E+00	-1.60E-04	
1.062E-3	2.64E+00	-1.08E-03	
1.063E-3	2.60E+00	8.00E-05	
1.064E-3	2.64E+00	-8.80E-04	
1.065E-3	2.64E+00	-1.12E-03	
1.066E-3	2.64E+00	-5.60E-04	
1.067E-3	2.60E+00	-8.80E-04	
1.068E-3	2.64E+00	2.80E-04	
1.069E-3	2.64E+00	-1.24E-03	
1.07E-3	2.60E+00	-9.20E-04	
1.071E-3	2.60E+00	-6.40E-04	
1.072E-3	2.64E+00	-4.80E-04	
1.073E-3	2.60E+00	-1.04E-03	
1.074E-3	2.64E+00	-1.20E-04	
1.075E-3	2.60E+00	-2.80E-04	
1.076E-3	2.60E+00	1.20E-04	
1.077E-3	2.64E+00	-1.60E-04	
1.078E-3	2.64E+00	-9.20E-04	
1.079E-3	2.64E+00	1.20E-04	
1.08E-3	2.64E+00	-7.20E-04	
1.081E-3	2.64E+00	2.80E-04	
1.082E-3	2.64E+00	0.00E+00	
1.083E-3	2.64E+00	-1.24E-03	
1.084E-3	2.64E+00	-1.00E-03	
1.085E-3	2.64E+00	-4.40E-04	
1.086E-3	2.60E+00	-1.04E-03	
1.087E-3	2.60E+00	-8.00E-04	
1.088E-3	2.64E+00	-6.40E-04	
1.089E-3	2.60E+00	-9.20E-04	
1.09E-3	2.64E+00	-3.20E-04	
1.091E-3	2.60E+00	-9.20E-04	
1.092E-3	2.64E+00	-4.80E-04	
1.093E-3	2.64E+00	-3.60E-04	
1.094E-3	2.60E+00	-2.80E-04	
1.095E-3	2.64E+00	-7.20E-04	
1.096E-3	2.64E+00	-4.00E-04	
1.097E-3	2.64E+00	-1.68E-03	
1.098E-3	2.64E+00	2.00E-04	
1.099E-3	2.60E+00	-2.00E-04	
1.1E-3	2.64E+00	-1.28E-03	
1.101E-3	2.64E+00	-8.00E-04	
1.102E-3	2.60E+00	-1.12E-03	
1.103E-3	2.64E+00	-4.40E-04	
1.104E-3	2.60E+00	-1.16E-03	
1.105E-3	2.60E+00	-1.00E-03	
1.106E-3	2.60E+00	-1.48E-03	
1.107E-3	2.60E+00	-9.20E-04	
1.108E-3	2.60E+00	-3.20E-04	
1.109E-3	2.60E+00	-4.40E-04	
1.11E-3	2.64E+00	-4.40E-04	
1.111E-3	2.64E+00	-1.04E-03	
1.112E-3	2.64E+00	-6.80E-04	
1.113E-3	2.60E+00	-5.60E-04	
1.114E-3	2.64E+00	-3.20E-04	
1.115E-3	2.64E+00	-6.00E-04	
1.116E-3	2.64E+00	-1.24E-03	
1.117E-3	2.60E+00	-8.00E-04	
1.118E-3	2.64E+00	-4.80E-04	
1.119E-3	2.64E+00	4.00E-05	
1.12E-3	2.60E+00	-6.00E-04	
1.121E-3	2.64E+00	-9.60E-04	
1.122E-3	2.64E+00	-1.12E-03	
1.123E-3	2.60E+00	-7.60E-04	
1.124E-3	2.64E+00	4.80E-04	
1.125E-3	2.60E+00	-1.08E-03	
1.126E-3	2.60E+00	-9.20E-04	
1.127E-3	2.64E+00	8.00E-05	
1.128E-3	2.60E+00	-1.60E-03	
1.129E-3	2.64E+00	0.00E+00	
1.13E-3	2.64E+00	-8.00E-04	
1.131E-3	2.64E+00	-7.20E-04	
1.132E-3	2.64E+00	0.00E+00	
1.133E-3	2.64E+00	-1.08E-03	
1.134E-3	2.60E+00	-9.20E-04	
1.135E-3	2.64E+00	-6.00E-04	
1.136E-3	2.60E+00	-2.80E-04	
1.137E-3	2.60E+00	-8.00E-04	
1.138E-3	2.64E+00	-3.60E-04	
1.139E-3	2.60E+00	-5.20E-04	
1.14E-3	2.64E+00	4.40E-04	
1.141E-3	2.60E+00	-3.60E-04	
1.142E-3	2.64E+00	-4.00E-05	
1.143E-3	2.60E+00	-1.12E-03	
1.144E-3	2.60E+00	-1.12E-03	
1.145E-3	2.64E+00	-3.20E-04	
1.146E-3	2.64E+00	-8.80E-04	
1.147E-3	2.64E+00	-9.60E-04	
1.148E-3	2.64E+00	-2.40E-04	
1.149E-3	2.60E+00	-2.80E-04	
1.15E-3	2.64E+00	-1.08E-03	
1.151E-3	2.64E+00	-6.80E-04	
1.152E-3	2.60E+00	-8.00E-04	
1.153E-3	2.64E+00	1.60E-04	
1.154E-3	2.60E+00	-4.40E-04	
1.155E-3	2.60E+00	-2.80E-04	
1.156E-3	2.64E+00	-1.04E-03	
1.157E-3	2.64E+00	-6.80E-04	
1.158E-3	2.60E+00	-4.80E-04	
1.159E-3	2.60E+00	-4.40E-04	
1.16E-3	2.64E+00	-4.40E-04	
1.161E-3	2.60E+00	-1.52E-03	
1.162E-3	2.64E+00	-3.20E-04	
1.163E-3	2.60E+00	-1.12E-03	
1.164E-3	2.64E+00	-8.00E-04	
1.165E-3	2.64E+00	-8.40E-04	
1.166E-3	2.60E+00	-1.28E-03	
1.167E-3	2.60E+00	-1.04E-03	
1.168E-3	2.64E+00	4.00E-05	
1.169E-3	2.64E+00	-1.20E-03	
1.17E-3	2.60E+00	-9.20E-04	
1.171E-3	2.64E+00	2.80E-04	
1.172E-3	2.60E+00	-7.60E-04	
1.173E-3	2.60E+00	-6.40E-04	
1.174E-3	2.64E+00	-8.00E-04	
1.175E-3	2.60E+00	-2.40E-04	
1.176E-3	2.60E+00	-2.40E-04	
1.177E-3	2.64E+00	-5.60E-04	
1.178E-3	2.60E+00	-1.60E-03	
1.179E-3	2.64E+00	-2.40E-04	
1.18E-3	2.60E+00	-8.00E-04	
1.181E-3	2.60E+00	-1.00E-03	
1.182E-3	2.64E+00	-4.40E-04	
1.183E-3	2.64E+00	-7.20E-04	
1.184E-3	2.64E+00	-5.60E-04	
1.185E-3	2.64E+00	-3.20E-04	
1.186E-3	2.60E+00	-6.00E-04	
1.187E-3	2.60E+00	-9.60E-04	
1.188E-3	2.64E+00	-8.00E-04	
1.189E-3	2.60E+00	-5.20E-04	
1.19E-3	2.60E+00	-4.40E-04	
1.191E-3	2.60E+00	-8.40E-04	
1.192E-3	2.64E+00	4.00E-05	
1.193E-3	2.60E+00	-1.60E-03	
1.194E-3	2.60E+00	-3.60E-04	
