Time in s	CH I in Volt	CH II in Volt	
1.275E-4	-2.40E+00	2.00E-04	
1.3E-4	-2.40E+00	0.00E+00	
1.325E-4	-2.40E+00	-1.20E-04	
1.35E-4	-2.40E+00	7.60E-04	
1.375E-4	-2.40E+00	5.20E-04	
1.4E-4	-2.40E+00	4.00E-04	
1.425E-4	-2.40E+00	1.20E-04	
1.45E-4	-2.44E+00	3.60E-04	
1.475E-4	-2.40E+00	4.80E-04	
1.5E-4	-2.40E+00	4.40E-04	
1.525E-4	-2.40E+00	-1.20E-04	
1.55E-4	-2.40E+00	4.00E-05	
1.575E-4	-2.40E+00	8.00E-05	
1.6E-4	-2.40E+00	-4.00E-05	
1.625E-4	-2.44E+00	5.60E-04	
1.65E-4	-2.40E+00	4.00E-04	
1.675E-4	-2.40E+00	-4.00E-05	
1.7E-4	-2.40E+00	1.20E-04	
1.725E-4	-2.40E+00	2.00E-04	
1.75E-4	-2.40E+00	5.60E-04	
1.775E-4	-2.40E+00	4.80E-04	
1.8E-4	-2.40E+00	2.40E-04	
1.825E-4	-2.40E+00	-4.00E-05	
1.85E-4	-2.40E+00	5.60E-04	
1.875E-4	-2.40E+00	1.20E-04	
1.9E-4	-2.40E+00	-8.00E-05	
1.925E-4	-2.40E+00	-6.40E-04	
1.95E-4	-2.40E+00	8.00E-05	
1.975E-4	-2.40E+00	2.00E-04	
2.E-4	-2.40E+00	-8.00E-05	
2.025E-4	-2.40E+00	-8.00E-05	
2.05E-4	-2.40E+00	-8.00E-05	
2.075E-4	-2.40E+00	4.40E-04	
2.1E-4	-2.40E+00	5.60E-04	
2.125E-4	-2.44E+00	8.00E-05	
2.15E-4	-2.40E+00	-1.60E-04	
2.175E-4	-2.40E+00	-3.20E-04	
2.2E-4	-2.40E+00	-3.60E-04	
2.225E-4	-2.40E+00	-7.20E-04	
2.25E-4	-2.40E+00	4.00E-04	
2.275E-4	-2.40E+00	1.60E-04	
2.3E-4	-2.40E+00	1.20E-04	
2.325E-4	-2.44E+00	-1.20E-04	
2.35E-4	-2.40E+00	5.60E-04	
2.375E-4	-2.40E+00	4.00E-04	
2.4E-4	-2.40E+00	1.60E-04	
2.425E-4	-2.40E+00	1.20E-04	
2.45E-4	-2.40E+00	4.00E-04	
2.475E-4	-2.40E+00	4.80E-04	
2.5E-4	-2.40E+00	4.00E-04	
2.525E-4	-2.40E+00	3.20E-04	
2.55E-4	-2.40E+00	3.20E-04	
2.575E-4	-2.40E+00	1.60E-04	
2.6E-4	-2.40E+00	2.80E-04	
2.625E-4	-2.44E+00	4.80E-04	
2.65E-4	-2.40E+00	-1.60E-04	
2.675E-4	-2.40E+00	-1.60E-04	
2.7E-4	-2.40E+00	4.00E-05	
2.725E-4	-2.40E+00	-2.80E-04	
2.75E-4	-2.40E+00	1.60E-04	
2.775E-4	-2.40E+00	1.60E-04	
2.8E-4	-2.40E+00	4.80E-04	
2.825E-4	-2.44E+00	-2.00E-04	
2.85E-4	-2.40E+00	5.60E-04	
2.875E-4	-2.40E+00	6.40E-04	
2.9E-4	-2.40E+00	4.00E-05	
2.925E-4	-2.40E+00	-5.20E-04	
2.95E-4	-2.40E+00	1.20E-04	
2.975E-4	-2.40E+00	-1.20E-04	
3.E-4	-2.40E+00	0.00E+00	
3.025E-4	-2.40E+00	4.40E-04	
3.05E-4	-2.40E+00	-3.20E-04	
3.075E-4	-2.40E+00	-4.00E-05	
3.1E-4	-2.40E+00	-2.00E-04	
3.125E-4	-2.40E+00	2.40E-04	
3.15E-4	-2.40E+00	-3.20E-04	
3.175E-4	-2.40E+00	2.00E-04	
3.2E-4	-2.40E+00	3.20E-04	
3.225E-4	-2.40E+00	-4.80E-04	
3.25E-4	-2.40E+00	3.20E-04	
3.275E-4	-2.40E+00	-1.20E-04	
3.3E-4	-2.40E+00	1.60E-04	
3.325E-4	-2.44E+00	-4.00E-05	
3.35E-4	-2.40E+00	2.00E-04	
3.375E-4	-2.40E+00	8.00E-05	
3.4E-4	-2.40E+00	2.80E-04	
3.425E-4	-2.40E+00	2.40E-04	
3.45E-4	-2.40E+00	4.80E-04	
3.475E-4	-2.40E+00	-4.40E-04	
3.5E-4	-2.40E+00	-2.40E-04	
3.525E-4	-2.40E+00	8.00E-05	
3.55E-4	-2.40E+00	-1.20E-04	
3.575E-4	-2.40E+00	6.40E-04	
3.6E-4	-2.40E+00	1.60E-04	
3.625E-4	-2.40E+00	4.80E-04	
3.65E-4	-2.40E+00	-6.00E-04	
3.675E-4	-2.40E+00	2.40E-04	
3.7E-4	-2.40E+00	-7.60E-04	
3.725E-4	-2.40E+00	0.00E+00	
3.75E-4	-2.40E+00	0.00E+00	
3.775E-4	-2.40E+00	1.20E-04	
3.8E-4	-2.44E+00	4.40E-04	
3.825E-4	-2.40E+00	3.60E-04	
3.85E-4	-2.40E+00	1.60E-04	
3.875E-4	-2.40E+00	2.40E-04	
3.9E-4	-2.40E+00	-1.60E-04	
3.925E-4	-2.40E+00	-2.00E-04	
3.95E-4	-2.44E+00	2.00E-04	
3.975E-4	-2.40E+00	-2.00E-04	
4.E-4	-2.40E+00	-1.20E-04	
4.025E-4	-2.40E+00	5.20E-04	
4.05E-4	-2.40E+00	-8.00E-05	
4.075E-4	-2.40E+00	1.16E-03	
4.1E-4	-2.40E+00	-8.00E-05	
4.125E-4	-2.40E+00	1.20E-04	
4.15E-4	-2.40E+00	-2.40E-04	
4.175E-4	-2.40E+00	2.00E-04	
4.2E-4	-2.40E+00	3.60E-04	
4.225E-4	-2.40E+00	-2.40E-04	
4.25E-4	-2.40E+00	-1.60E-04	
4.275E-4	-2.40E+00	-2.40E-04	
4.3E-4	-2.40E+00	5.20E-04	
4.325E-4	-2.40E+00	-3.60E-04	
4.35E-4	-2.44E+00	1.20E-04	
4.375E-4	-2.40E+00	-2.40E-04	
4.4E-4	-2.40E+00	4.00E-05	
4.425E-4	-2.40E+00	-8.00E-05	
4.45E-4	-2.44E+00	-2.80E-04	
4.475E-4	-2.40E+00	-8.00E-05	
4.5E-4	-2.40E+00	5.20E-04	
4.525E-4	-2.40E+00	2.80E-04	
4.55E-4	-2.40E+00	0.00E+00	
4.575E-4	-2.40E+00	-1.20E-04	
4.6E-4	-2.40E+00	-4.80E-04	
4.625E-4	-2.40E+00	7.20E-04	
4.65E-4	-2.44E+00	0.00E+00	
4.675E-4	-2.40E+00	9.60E-04	
4.7E-4	-2.40E+00	-3.20E-04	
4.725E-4	-2.40E+00	2.40E-04	
4.75E-4	-2.40E+00	-4.00E-05	
4.775E-4	-2.40E+00	3.20E-04	
4.8E-4	-2.40E+00	-1.60E-04	
4.825E-4	-2.40E+00	8.00E-05	
4.85E-4	-2.40E+00	-7.20E-04	
4.875E-4	-2.40E+00	5.60E-04	
4.9E-4	-2.40E+00	3.20E-04	
4.925E-4	-2.40E+00	2.80E-04	
4.95E-4	-2.44E+00	-2.40E-04	
4.975E-4	-2.40E+00	8.00E-05	
5.E-4	-2.40E+00	1.60E-04	
5.025E-4	-2.40E+00	1.20E-04	
5.05E-4	-2.40E+00	2.40E-04	
5.075E-4	-2.40E+00	-1.60E-04	
5.1E-4	-2.40E+00	4.80E-04	
5.125E-4	-2.40E+00	0.00E+00	
5.15E-4	-2.44E+00	-8.00E-05	
5.175E-4	-2.40E+00	5.60E-04	
5.2E-4	-2.40E+00	-2.80E-04	
5.225E-4	-2.40E+00	-4.00E-05	
5.25E-4	-2.40E+00	4.00E-04	
5.275E-4	-2.40E+00	5.60E-04	
5.3E-4	-2.40E+00	7.20E-04	
5.325E-4	-2.40E+00	7.60E-04	
5.35E-4	-2.40E+00	-7.20E-04	
5.375E-4	-2.40E+00	1.20E-04	
5.4E-4	-2.40E+00	3.20E-04	
5.425E-4	-2.40E+00	2.80E-04	
5.45E-4	-2.44E+00	-8.00E-05	
5.475E-4	-2.40E+00	0.00E+00	
5.5E-4	-2.40E+00	2.40E-04	
5.525E-4	-2.40E+00	6.00E-04	
5.55E-4	-2.40E+00	8.00E-05	
5.575E-4	-2.40E+00	8.00E-05	
5.6E-4	-2.40E+00	-2.40E-04	
5.625E-4	-2.40E+00	2.80E-04	
5.65E-4	-2.44E+00	-8.00E-05	
5.675E-4	-2.40E+00	-3.20E-04	
5.7E-4	-2.40E+00	1.60E-04	
5.725E-4	-2.40E+00	7.60E-04	
5.75E-4	-2.40E+00	4.00E-05	
5.775E-4	-2.40E+00	-4.00E-05	
5.8E-4	-2.44E+00	3.60E-04	
5.825E-4	-2.40E+00	-3.20E-04	
5.85E-4	-2.44E+00	-5.60E-04	
5.875E-4	-2.40E+00	-4.00E-05	
5.9E-4	-2.40E+00	-8.00E-05	
5.925E-4	-2.40E+00	1.60E-04	
5.95E-4	-2.44E+00	-2.00E-04	
5.975E-4	-2.40E+00	4.00E-04	
6.E-4	-2.40E+00	4.80E-04	
6.025E-4	-2.40E+00	-3.60E-04	
6.05E-4	-2.40E+00	4.00E-05	
6.075E-4	-2.40E+00	8.00E-05	
6.1E-4	-2.40E+00	7.20E-04	
6.125E-4	-2.40E+00	-2.00E-04	
6.15E-4	-2.40E+00	-2.00E-04	
6.175E-4	-2.40E+00	0.00E+00	
6.2E-4	-2.40E+00	-4.00E-05	
6.225E-4	-2.40E+00	4.00E-04	
6.25E-4	-2.40E+00	7.20E-04	
6.275E-4	-2.40E+00	4.00E-05	
6.3E-4	-2.44E+00	-2.00E-04	
6.325E-4	-2.40E+00	4.40E-04	
6.35E-4	-2.44E+00	8.00E-05	
6.375E-4	-2.40E+00	3.20E-04	
6.4E-4	-2.40E+00	-2.00E-04	
6.425E-4	-2.40E+00	6.00E-04	
6.45E-4	-2.44E+00	-1.60E-04	
6.475E-4	-2.40E+00	8.00E-05	
6.5E-4	-2.40E+00	8.00E-05	
6.525E-4	-2.40E+00	-9.20E-04	
6.55E-4	-2.40E+00	4.80E-04	
6.575E-4	-2.44E+00	-4.40E-04	
6.6E-4	-2.40E+00	4.00E-04	
6.625E-4	-2.44E+00	0.00E+00	
6.65E-4	-2.40E+00	-1.60E-04	
6.675E-4	-2.40E+00	3.60E-04	
6.7E-4	-2.40E+00	4.00E-04	
6.725E-4	-2.40E+00	0.00E+00	
6.75E-4	-2.40E+00	2.40E-04	
6.775E-4	-2.40E+00	-8.00E-05	
6.8E-4	-2.44E+00	-4.00E-04	
6.825E-4	-2.40E+00	5.20E-04	
6.85E-4	-2.40E+00	4.00E-05	
6.875E-4	-2.40E+00	-4.00E-05	
6.9E-4	-2.40E+00	-2.00E-04	
6.925E-4	-2.40E+00	3.20E-04	
6.95E-4	-2.44E+00	0.00E+00	
6.975E-4	-2.40E+00	4.00E-04	
7.E-4	-2.40E+00	0.00E+00	
7.025E-4	-2.40E+00	1.60E-04	
7.05E-4	-2.40E+00	6.00E-04	
7.075E-4	-2.44E+00	-2.80E-04	
7.1E-4	-2.40E+00	2.40E-04	
7.125E-4	-2.44E+00	-5.20E-04	
7.15E-4	-2.40E+00	-1.20E-04	
7.175E-4	-2.40E+00	2.00E-04	
7.2E-4	-2.40E+00	3.20E-04	
7.225E-4	-2.40E+00	5.60E-04	
7.25E-4	-2.40E+00	3.60E-04	
7.275E-4	-2.40E+00	-8.00E-05	
7.3E-4	-2.44E+00	1.60E-04	
7.325E-4	-2.40E+00	2.40E-04	
7.35E-4	-2.40E+00	-5.20E-04	
7.375E-4	-2.40E+00	4.00E-04	
7.4E-4	-2.40E+00	-2.00E-04	
7.425E-4	-2.40E+00	1.20E-04	
7.45E-4	-2.44E+00	1.60E-04	
7.475E-4	-2.40E+00	-8.00E-05	
7.5E-4	-2.40E+00	-5.20E-04	
7.525E-4	-2.40E+00	-4.40E-04	
7.55E-4	-2.40E+00	8.80E-04	
7.575E-4	-2.44E+00	-3.20E-04	
7.6E-4	-2.40E+00	-3.20E-04	
7.625E-4	-2.44E+00	-3.20E-04	
7.65E-4	-2.40E+00	3.60E-04	
7.675E-4	-2.40E+00	-2.40E-04	
7.7E-4	-2.40E+00	4.00E-05	
7.725E-4	-2.40E+00	-2.40E-04	
7.75E-4	-2.40E+00	4.00E-05	
7.775E-4	-2.40E+00	2.00E-04	
7.8E-4	-2.44E+00	9.60E-04	
7.825E-4	-2.40E+00	3.20E-04	
7.85E-4	-2.40E+00	-5.20E-04	
7.875E-4	-2.40E+00	1.20E-04	
7.9E-4	-2.40E+00	-7.20E-04	
7.925E-4	-2.44E+00	1.20E-04	
7.95E-4	-2.40E+00	6.80E-04	
7.975E-4	-2.40E+00	7.60E-04	
8.E-4	-2.44E+00	2.40E-04	
8.025E-4	-2.40E+00	-1.20E-04	
8.05E-4	-2.40E+00	1.20E-04	
8.075E-4	-2.44E+00	4.00E-05	
8.1E-4	-2.40E+00	3.60E-04	
8.125E-4	-2.44E+00	-8.00E-05	
8.15E-4	-2.40E+00	3.60E-04	
8.175E-4	-2.40E+00	-2.80E-04	
8.2E-4	-2.40E+00	4.00E-05	
8.225E-4	-2.40E+00	-4.00E-05	
8.25E-4	-2.40E+00	-1.20E-04	
8.275E-4	-2.40E+00	2.00E-04	
8.3E-4	-2.40E+00	2.80E-04	
8.325E-4	-2.40E+00	2.00E-04	
8.35E-4	-2.40E+00	-1.60E-04	
8.375E-4	-2.40E+00	8.00E-05	
8.4E-4	-2.40E+00	-4.00E-05	
8.425E-4	-2.40E+00	8.80E-04	
8.45E-4	-2.40E+00	0.00E+00	
8.475E-4	-2.40E+00	-2.00E-04	
8.5E-4	-2.44E+00	-6.80E-04	
8.525E-4	-2.40E+00	2.40E-04	
8.55E-4	-2.40E+00	3.60E-04	
8.575E-4	-2.44E+00	0.00E+00	
8.6E-4	-2.40E+00	1.20E-04	
8.625E-4	-2.40E+00	4.00E-05	
8.65E-4	-2.40E+00	2.80E-04	
8.675E-4	-2.40E+00	2.00E-04	
8.7E-4	-2.40E+00	-1.20E-04	
8.725E-4	-2.40E+00	1.20E-04	
8.75E-4	-2.40E+00	2.00E-04	
8.775E-4	-2.44E+00	5.20E-04	
8.8E-4	-2.40E+00	-1.60E-04	
8.825E-4	-2.40E+00	4.40E-04	
8.85E-4	-2.40E+00	5.20E-04	
8.875E-4	-2.40E+00	1.60E-04	
8.9E-4	-2.40E+00	-2.40E-04	
8.925E-4	-2.44E+00	2.40E-04	
8.95E-4	-2.40E+00	-1.60E-04	
8.975E-4	-2.40E+00	1.60E-04	
9.E-4	-2.44E+00	2.00E-04	
9.025E-4	-2.40E+00	1.60E-04	
9.05E-4	-2.40E+00	-4.00E-05	
9.075E-4	-2.44E+00	-2.80E-04	
9.1E-4	-2.40E+00	4.00E-05	
9.125E-4	-2.40E+00	4.00E-05	
9.15E-4	-2.40E+00	1.60E-04	
9.175E-4	-2.40E+00	-2.00E-04	
9.2E-4	-2.40E+00	0.00E+00	
9.225E-4	-2.40E+00	-1.20E-04	
9.25E-4	-2.40E+00	5.60E-04	
9.275E-4	-2.40E+00	3.60E-04	
9.3E-4	-2.40E+00	5.20E-04	
9.325E-4	-2.40E+00	-4.00E-05	
9.35E-4	-2.40E+00	-1.20E-04	
9.375E-4	-2.40E+00	-1.60E-04	
9.4E-4	-2.40E+00	-1.60E-04	
9.425E-4	-2.44E+00	2.00E-04	
9.45E-4	-2.40E+00	-2.40E-04	
9.475E-4	-2.40E+00	3.60E-04	
9.5E-4	-2.44E+00	2.00E-04	
9.525E-4	-2.40E+00	4.00E-05	
9.55E-4	-2.40E+00	-8.00E-05	
9.575E-4	-2.44E+00	-8.00E-05	
9.6E-4	-2.40E+00	-1.60E-04	
9.625E-4	-2.40E+00	4.00E-05	
9.65E-4	-2.40E+00	4.00E-05	
9.675E-4	-2.40E+00	4.00E-04	
9.7E-4	-2.40E+00	4.40E-04	
9.725E-4	-2.40E+00	-5.20E-04	
9.75E-4	-2.40E+00	8.40E-04	
9.775E-4	-2.40E+00	1.20E-04	
9.8E-4	-2.40E+00	0.00E+00	
9.825E-4	-2.40E+00	-5.20E-04	
9.85E-4	-2.40E+00	2.80E-04	
9.875E-4	-2.40E+00	2.40E-04	
9.9E-4	-2.40E+00	1.60E-04	
9.925E-4	-2.40E+00	-2.80E-04	
9.95E-4	-2.40E+00	-4.00E-05	
9.975E-4	-2.44E+00	2.00E-04	
1.E-3	-2.40E+00	-1.60E-04	
1.0025E-3	-2.40E+00	-4.00E-05	
1.005E-3	-2.44E+00	8.00E-05	
1.0075E-3	-2.40E+00	4.40E-04	
1.01E-3	-2.40E+00	4.00E-05	
1.0125E-3	-2.40E+00	2.00E-04	
1.015E-3	-2.40E+00	-2.40E-04	
1.0175E-3	-2.40E+00	2.00E-04	
1.02E-3	-2.40E+00	1.60E-04	
1.0225E-3	-2.40E+00	-2.00E-04	
1.025E-3	-2.40E+00	3.20E-04	
1.0275E-3	-2.40E+00	8.00E-05	
1.03E-3	-2.40E+00	4.00E-05	
1.0325E-3	-2.40E+00	8.00E-05	
1.035E-3	-2.40E+00	4.00E-05	
1.0375E-3	-2.40E+00	4.80E-04	
1.04E-3	-2.40E+00	-4.00E-05	
1.0425E-3	-2.40E+00	6.40E-04	
1.045E-3	-2.40E+00	1.60E-04	
1.0475E-3	-2.44E+00	6.40E-04	
1.05E-3	-2.40E+00	1.20E-04	
1.0525E-3	-2.40E+00	0.00E+00	
1.055E-3	-2.44E+00	-2.00E-04	
1.0575E-3	-2.40E+00	1.20E-04	
1.06E-3	-2.40E+00	-4.00E-05	
1.0625E-3	-2.40E+00	1.20E-04	
1.065E-3	-2.44E+00	-3.20E-04	
1.0675E-3	-2.40E+00	1.60E-04	
1.07E-3	-2.40E+00	1.20E-04	
1.0725E-3	-2.40E+00	-4.00E-05	
1.075E-3	-2.40E+00	3.20E-04	
1.0775E-3	-2.40E+00	-2.80E-04	
1.08E-3	-2.40E+00	4.00E-05	
1.0825E-3	-2.40E+00	4.40E-04	
1.085E-3	-2.40E+00	4.00E-05	
1.0875E-3	-2.40E+00	2.80E-04	
1.09E-3	-2.40E+00	4.40E-04	
1.0925E-3	-2.40E+00	2.80E-04	
1.095E-3	-2.40E+00	1.60E-04	
1.0975E-3	-2.44E+00	5.20E-04	
1.1E-3	-2.40E+00	1.60E-04	
1.1025E-3	-2.40E+00	-4.00E-05	
1.105E-3	-2.44E+00	3.60E-04	
1.1075E-3	-2.40E+00	2.80E-04	
1.11E-3	-2.44E+00	1.20E-04	
1.1125E-3	-2.40E+00	0.00E+00	
1.115E-3	-2.44E+00	2.00E-04	
1.1175E-3	-2.40E+00	4.00E-04	
1.12E-3	-2.40E+00	2.80E-04	
1.1225E-3	-2.40E+00	4.40E-04	
1.125E-3	-2.40E+00	1.20E-04	
1.1275E-3	-2.40E+00	7.20E-04	
1.13E-3	-2.40E+00	2.80E-04	
1.1325E-3	-2.40E+00	3.20E-04	
1.135E-3	-2.40E+00	2.40E-04	
1.1375E-3	-2.40E+00	-8.00E-05	
1.14E-3	-2.40E+00	6.40E-04	
1.1425E-3	-2.40E+00	1.60E-04	
1.145E-3	-2.40E+00	-4.40E-04	
1.1475E-3	-2.44E+00	1.60E-04	
1.15E-3	-2.40E+00	-2.00E-04	
1.1525E-3	-2.40E+00	-3.20E-04	
1.155E-3	-2.40E+00	-4.40E-04	
1.1575E-3	-2.40E+00	4.00E-04	
1.16E-3	-2.40E+00	-4.40E-04	
1.1625E-3	-2.40E+00	2.80E-04	
1.165E-3	-2.44E+00	3.20E-04	
1.1675E-3	-2.40E+00	4.00E-04	
1.17E-3	-2.40E+00	4.00E-04	
1.1725E-3	-2.40E+00	-4.00E-05	
1.175E-3	-2.40E+00	0.00E+00	
1.1775E-3	-2.40E+00	5.20E-04	
1.18E-3	-2.40E+00	8.00E-05	
1.1825E-3	-2.40E+00	1.60E-04	
1.185E-3	-2.40E+00	1.60E-04	
1.1875E-3	-2.40E+00	6.00E-04	
1.19E-3	-2.40E+00	4.40E-04	
1.1925E-3	-2.40E+00	1.20E-04	
1.195E-3	-2.44E+00	5.20E-04	
1.1975E-3	-2.40E+00	8.00E-05	
1.2E-3	-2.40E+00	2.40E-04	
1.2025E-3	-2.40E+00	-4.40E-04	
1.205E-3	-2.40E+00	2.40E-04	
1.2075E-3	-2.36E+00	-1.20E-04	
1.21E-3	-2.40E+00	3.20E-04	
1.2125E-3	-2.40E+00	0.00E+00	
1.215E-3	-2.44E+00	-2.40E-04	
1.2175E-3	-2.40E+00	6.80E-04	
1.22E-3	-2.40E+00	-8.00E-05	
1.2225E-3	-2.40E+00	-3.60E-04	
1.225E-3	-2.40E+00	-8.00E-05	
1.2275E-3	-2.40E+00	4.40E-04	
1.23E-3	-2.40E+00	4.00E-05	
1.2325E-3	-2.40E+00	2.80E-04	
1.235E-3	-2.40E+00	1.60E-04	
1.2375E-3	-2.40E+00	6.80E-04	
1.24E-3	-2.40E+00	-2.00E-04	
1.2425E-3	-2.40E+00	4.00E-05	
1.245E-3	-2.40E+00	-2.80E-04	
1.2475E-3	-2.40E+00	7.20E-04	
1.25E-3	-2.40E+00	6.00E-04	
1.2525E-3	-2.40E+00	1.20E-04	
1.255E-3	-2.40E+00	-1.60E-04	
1.2575E-3	-2.40E+00	-3.60E-04	
1.26E-3	-2.40E+00	4.40E-04	
1.2625E-3	-2.40E+00	3.20E-04	
1.265E-3	-2.40E+00	4.80E-04	
1.2675E-3	-2.40E+00	-8.00E-05	
1.27E-3	-2.40E+00	2.00E-04	
1.2725E-3	-2.36E+00	3.60E-04	
1.275E-3	-2.40E+00	-8.00E-05	
1.2775E-3	-2.40E+00	-4.00E-05	
1.28E-3	-2.40E+00	1.20E-04	
1.2825E-3	-2.40E+00	4.80E-04	
1.285E-3	-2.36E+00	-5.60E-04	
1.2875E-3	-2.36E+00	5.20E-04	
1.29E-3	-2.36E+00	4.40E-04	
1.2925E-3	-2.36E+00	-2.00E-04	
1.295E-3	-2.36E+00	-1.20E-04	
1.2975E-3	-2.32E+00	2.80E-04	
1.3E-3	-2.32E+00	5.60E-04	
1.3025E-3	-2.20E+00	-1.20E-04	
1.305E-3	1.48E+00	5.60E-04	
1.3075E-3	5.12E+00	6.40E-04	
1.31E-3	5.12E+00	1.96E-03	
1.3125E-3	5.12E+00	1.36E-03	
1.315E-3	4.28E+00	4.00E-04	
1.3175E-3	-4.92E+00	1.60E-04	
1.32E-3	-3.32E+00	-6.80E-04	
1.3225E-3	3.76E+00	-1.60E-04	
1.325E-3	5.12E+00	-3.60E-04	
1.3275E-3	4.00E+00	-2.00E-04	
1.33E-3	2.04E+00	-4.00E-05	
1.3325E-3	1.96E+00	0.00E+00	
1.335E-3	2.72E+00	-6.40E-04	
1.3375E-3	3.16E+00	1.60E-04	
1.34E-3	3.00E+00	0.00E+00	
1.3425E-3	2.64E+00	0.00E+00	
1.345E-3	2.60E+00	-2.00E-04	
1.3475E-3	2.80E+00	0.00E+00	
1.35E-3	2.80E+00	-1.20E-04	
1.3525E-3	2.76E+00	-1.20E-04	
1.355E-3	2.76E+00	-3.60E-04	
1.3575E-3	2.68E+00	-1.16E-03	
1.36E-3	2.68E+00	-1.60E-04	
1.3625E-3	2.72E+00	1.20E-04	
1.365E-3	2.72E+00	5.60E-04	
1.3675E-3	2.68E+00	-3.20E-04	
1.37E-3	2.68E+00	4.00E-05	
1.3725E-3	2.72E+00	8.00E-05	
1.375E-3	2.68E+00	0.00E+00	
1.3775E-3	2.68E+00	-6.00E-04	
1.38E-3	2.72E+00	-4.80E-04	
1.3825E-3	2.68E+00	-1.20E-04	
1.385E-3	2.64E+00	-5.20E-04	
1.3875E-3	2.68E+00	1.60E-04	
1.39E-3	2.72E+00	1.20E-04	
1.3925E-3	2.68E+00	8.00E-05	
1.395E-3	2.68E+00	0.00E+00	
1.3975E-3	2.68E+00	-2.40E-04	
1.4E-3	2.64E+00	-1.60E-04	
1.4025E-3	2.68E+00	-4.40E-04	
1.405E-3	2.68E+00	-3.20E-04	
1.4075E-3	2.64E+00	-4.00E-05	
1.41E-3	2.68E+00	1.20E-04	
1.4125E-3	2.68E+00	-1.20E-04	
1.415E-3	2.68E+00	0.00E+00	
1.4175E-3	2.64E+00	-3.60E-04	
1.42E-3	2.64E+00	8.00E-05	
1.4225E-3	2.68E+00	-3.20E-04	
1.425E-3	2.64E+00	-1.60E-04	
1.4275E-3	2.64E+00	-1.20E-04	
1.43E-3	2.64E+00	-6.00E-04	
1.4325E-3	2.64E+00	2.80E-04	
1.435E-3	2.64E+00	-8.00E-05	
1.4375E-3	2.64E+00	-1.60E-04	
1.44E-3	2.68E+00	-4.00E-05	
1.4425E-3	2.64E+00	8.00E-05	
1.445E-3	2.64E+00	-1.20E-04	
1.4475E-3	2.64E+00	-2.40E-04	
1.45E-3	2.64E+00	-2.80E-04	
1.4525E-3	2.64E+00	-3.20E-04	
1.455E-3	2.68E+00	0.00E+00	
1.4575E-3	2.64E+00	-3.60E-04	
1.46E-3	2.64E+00	5.60E-04	
1.4625E-3	2.64E+00	1.20E-04	
1.465E-3	2.64E+00	0.00E+00	
1.4675E-3	2.64E+00	-4.40E-04	
1.47E-3	2.64E+00	3.20E-04	
1.4725E-3	2.64E+00	4.00E-04	
1.475E-3	2.64E+00	-1.20E-04	
1.4775E-3	2.64E+00	4.00E-05	
1.48E-3	2.64E+00	-1.20E-04	
1.4825E-3	2.64E+00	2.40E-04	
1.485E-3	2.64E+00	-4.40E-04	
1.4875E-3	2.64E+00	-4.00E-05	
