Time in s	CH I in Volt	CH II in Volt	
7.595E-4	8.00E-01	3.00E-02	
7.6E-4	8.80E-01	4.00E-02	
7.605E-4	8.80E-01	3.40E-02	
7.61E-4	8.80E-01	4.60E-02	
7.615E-4	9.20E-01	3.80E-02	
7.62E-4	1.04E+00	2.40E-02	
7.625E-4	8.80E-01	2.60E-02	
7.63E-4	8.40E-01	4.40E-02	
7.635E-4	9.60E-01	4.40E-02	
7.64E-4	1.08E+00	4.60E-02	
7.645E-4	1.00E+00	4.60E-02	
7.65E-4	1.00E+00	4.00E-02	
7.655E-4	1.12E+00	5.80E-02	
7.66E-4	1.08E+00	5.20E-02	
7.665E-4	1.00E+00	4.80E-02	
7.67E-4	9.60E-01	5.40E-02	
7.675E-4	1.00E+00	7.20E-02	
7.68E-4	1.08E+00	6.00E-02	
7.685E-4	1.08E+00	5.20E-02	
7.69E-4	1.08E+00	5.40E-02	
7.695E-4	1.04E+00	5.40E-02	
7.7E-4	1.16E+00	6.60E-02	
7.705E-4	1.08E+00	6.40E-02	
7.71E-4	1.12E+00	6.40E-02	
7.715E-4	1.16E+00	6.40E-02	
7.72E-4	1.16E+00	6.00E-02	
7.725E-4	1.12E+00	6.00E-02	
7.73E-4	1.08E+00	7.20E-02	
7.735E-4	1.12E+00	6.40E-02	
7.74E-4	1.08E+00	5.80E-02	
7.745E-4	1.20E+00	6.40E-02	
7.75E-4	1.08E+00	7.60E-02	
7.755E-4	1.12E+00	6.80E-02	
7.76E-4	1.16E+00	8.20E-02	
7.765E-4	1.00E+00	7.60E-02	
7.77E-4	9.60E-01	7.00E-02	
7.775E-4	9.60E-01	7.40E-02	
7.78E-4	9.60E-01	7.80E-02	
7.785E-4	9.20E-01	6.60E-02	
7.79E-4	9.20E-01	6.60E-02	
7.795E-4	8.00E-01	7.20E-02	
7.8E-4	8.00E-01	6.00E-02	
7.805E-4	8.00E-01	5.80E-02	
7.81E-4	6.40E-01	7.60E-02	
7.815E-4	6.40E-01	8.20E-02	
7.82E-4	6.80E-01	6.80E-02	
7.825E-4	6.00E-01	6.20E-02	
7.83E-4	4.80E-01	5.60E-02	
7.835E-4	4.00E-01	6.20E-02	
7.84E-4	2.80E-01	5.20E-02	
7.845E-4	2.40E-01	4.40E-02	
7.85E-4	1.20E-01	5.20E-02	
7.855E-4	8.00E-02	4.40E-02	
7.86E-4	8.00E-02	4.20E-02	
7.865E-4	0.00E+00	3.60E-02	
7.87E-4	-1.20E-01	3.60E-02	
7.875E-4	-1.20E-01	3.00E-02	
7.88E-4	-1.60E-01	2.00E-02	
7.885E-4	-2.80E-01	2.40E-02	
7.89E-4	-3.20E-01	2.40E-02	
7.895E-4	-4.00E-01	1.60E-02	
7.9E-4	-4.40E-01	6.00E-03	
7.905E-4	-4.00E-01	1.20E-02	
7.91E-4	-4.00E-01	1.20E-02	
7.915E-4	-3.20E-01	1.20E-02	
7.92E-4	-2.40E-01	6.00E-03	
7.925E-4	-3.20E-01	1.60E-02	
7.93E-4	-3.60E-01	2.40E-02	
7.935E-4	-3.20E-01	1.60E-02	
7.94E-4	-3.20E-01	1.80E-02	
7.945E-4	-4.00E-01	1.80E-02	
7.95E-4	-2.40E-01	1.80E-02	
7.955E-4	-2.40E-01	2.60E-02	
7.96E-4	-2.40E-01	3.00E-02	
7.965E-4	-2.80E-01	3.40E-02	
7.97E-4	-2.00E-01	2.40E-02	
7.975E-4	-2.00E-01	2.20E-02	
7.98E-4	-2.80E-01	2.80E-02	
7.985E-4	-2.00E-01	1.80E-02	
7.99E-4	-2.00E-01	2.60E-02	
7.995E-4	-1.20E-01	3.40E-02	
8.E-4	-2.00E-01	3.60E-02	
8.005E-4	-1.20E-01	3.20E-02	
8.01E-4	-8.00E-02	4.20E-02	
8.015E-4	-1.20E-01	4.80E-02	
8.02E-4	-1.20E-01	3.80E-02	
8.025E-4	4.00E-02	4.00E-02	
8.03E-4	0.00E+00	4.40E-02	
8.035E-4	4.00E-02	5.00E-02	
8.04E-4	1.20E-01	5.40E-02	
8.045E-4	8.00E-02	5.00E-02	
8.05E-4	4.00E-02	5.60E-02	
8.055E-4	1.60E-01	6.20E-02	
8.06E-4	2.40E-01	6.80E-02	
8.065E-4	2.00E-01	6.40E-02	
8.07E-4	2.40E-01	6.20E-02	
8.075E-4	3.60E-01	6.60E-02	
8.08E-4	3.60E-01	7.20E-02	
8.085E-4	3.20E-01	8.60E-02	
8.09E-4	4.00E-01	8.20E-02	
8.095E-4	5.20E-01	8.60E-02	
8.1E-4	6.00E-01	8.20E-02	
8.105E-4	5.60E-01	9.00E-02	
8.11E-4	6.00E-01	1.00E-01	
8.115E-4	6.40E-01	1.08E-01	
8.12E-4	7.20E-01	9.80E-02	
8.125E-4	7.20E-01	9.40E-02	
8.13E-4	6.80E-01	1.08E-01	
8.135E-4	7.20E-01	1.12E-01	
8.14E-4	8.40E-01	1.16E-01	
8.145E-4	1.00E+00	1.20E-01	
8.15E-4	9.60E-01	1.12E-01	
8.155E-4	1.00E+00	1.14E-01	
8.16E-4	1.08E+00	1.22E-01	
8.165E-4	1.12E+00	1.26E-01	
8.17E-4	1.20E+00	1.32E-01	
8.175E-4	1.24E+00	1.38E-01	
8.18E-4	1.16E+00	1.28E-01	
8.185E-4	1.28E+00	1.40E-01	
8.19E-4	1.36E+00	1.30E-01	
8.195E-4	1.36E+00	1.30E-01	
8.2E-4	1.36E+00	1.46E-01	
8.205E-4	1.36E+00	1.56E-01	
8.21E-4	1.48E+00	1.36E-01	
8.215E-4	1.56E+00	1.32E-01	
8.22E-4	1.64E+00	1.50E-01	
8.225E-4	1.56E+00	1.42E-01	
8.23E-4	1.64E+00	1.48E-01	
8.235E-4	1.60E+00	1.58E-01	
8.24E-4	1.56E+00	1.48E-01	
8.245E-4	1.64E+00	1.54E-01	
8.25E-4	1.64E+00	1.60E-01	
8.255E-4	1.60E+00	1.58E-01	
8.26E-4	1.72E+00	1.46E-01	
8.265E-4	1.64E+00	1.62E-01	
8.27E-4	1.72E+00	1.58E-01	
8.275E-4	1.76E+00	1.44E-01	
8.28E-4	1.80E+00	1.50E-01	
8.285E-4	1.76E+00	1.64E-01	
8.29E-4	1.80E+00	1.56E-01	
8.295E-4	1.80E+00	1.66E-01	
8.3E-4	1.76E+00	1.62E-01	
8.305E-4	1.80E+00	1.56E-01	
8.31E-4	1.76E+00	1.52E-01	
8.315E-4	1.84E+00	1.62E-01	
8.32E-4	1.88E+00	1.56E-01	
8.325E-4	1.76E+00	1.46E-01	
8.33E-4	1.80E+00	1.50E-01	
8.335E-4	1.92E+00	1.42E-01	
8.34E-4	2.00E+00	1.38E-01	
8.345E-4	1.88E+00	1.42E-01	
8.35E-4	1.84E+00	1.32E-01	
8.355E-4	1.88E+00	1.24E-01	
8.36E-4	1.84E+00	1.44E-01	
8.365E-4	1.80E+00	1.34E-01	
8.37E-4	1.72E+00	1.42E-01	
8.375E-4	1.68E+00	1.50E-01	
8.38E-4	1.88E+00	1.34E-01	
8.385E-4	1.80E+00	1.38E-01	
8.39E-4	1.72E+00	1.58E-01	
8.395E-4	1.76E+00	1.44E-01	
8.4E-4	1.64E+00	1.42E-01	
8.405E-4	1.48E+00	1.60E-01	
8.41E-4	1.52E+00	1.68E-01	
8.415E-4	1.52E+00	1.50E-01	
8.42E-4	1.40E+00	1.50E-01	
8.425E-4	1.36E+00	1.66E-01	
8.43E-4	1.28E+00	1.68E-01	
8.435E-4	1.16E+00	1.70E-01	
8.44E-4	1.20E+00	1.68E-01	
8.445E-4	1.16E+00	1.62E-01	
8.45E-4	1.20E+00	1.66E-01	
8.455E-4	1.20E+00	1.74E-01	
8.46E-4	1.16E+00	1.72E-01	
8.465E-4	1.24E+00	1.80E-01	
8.47E-4	1.40E+00	1.82E-01	
8.475E-4	1.40E+00	1.70E-01	
8.48E-4	1.40E+00	1.68E-01	
8.485E-4	1.36E+00	1.84E-01	
8.49E-4	1.44E+00	1.72E-01	
8.495E-4	1.48E+00	1.84E-01	
8.5E-4	1.56E+00	1.86E-01	
8.505E-4	1.56E+00	1.76E-01	
8.51E-4	1.56E+00	1.76E-01	
8.515E-4	1.64E+00	1.92E-01	
8.52E-4	1.72E+00	1.94E-01	
8.525E-4	1.68E+00	1.84E-01	
8.53E-4	1.76E+00	1.84E-01	
8.535E-4	1.72E+00	1.94E-01	
8.54E-4	1.72E+00	1.90E-01	
8.545E-4	1.76E+00	1.94E-01	
8.55E-4	1.76E+00	1.80E-01	
8.555E-4	1.80E+00	1.76E-01	
8.56E-4	1.84E+00	1.90E-01	
8.565E-4	1.92E+00	1.90E-01	
8.57E-4	1.92E+00	1.80E-01	
8.575E-4	1.88E+00	1.76E-01	
8.58E-4	1.96E+00	1.76E-01	
8.585E-4	1.92E+00	1.72E-01	
8.59E-4	1.84E+00	1.60E-01	
8.595E-4	1.88E+00	1.60E-01	
8.6E-4	1.92E+00	1.66E-01	
8.605E-4	1.96E+00	1.54E-01	
8.61E-4	1.88E+00	1.58E-01	
8.615E-4	1.88E+00	1.60E-01	
8.62E-4	2.08E+00	1.38E-01	
8.625E-4	2.12E+00	1.30E-01	
8.63E-4	2.00E+00	1.38E-01	
8.635E-4	1.96E+00	1.24E-01	
8.64E-4	1.96E+00	1.22E-01	
8.645E-4	2.04E+00	1.20E-01	
8.65E-4	2.04E+00	1.00E-01	
8.655E-4	2.12E+00	9.20E-02	
8.66E-4	2.04E+00	1.00E-01	
8.665E-4	1.92E+00	9.40E-02	
8.67E-4	1.96E+00	9.20E-02	
8.675E-4	2.04E+00	1.00E-01	
8.68E-4	2.00E+00	8.40E-02	
8.685E-4	1.84E+00	8.40E-02	
8.69E-4	1.84E+00	9.00E-02	
8.695E-4	1.76E+00	8.20E-02	
8.7E-4	1.64E+00	1.02E-01	
8.705E-4	1.64E+00	1.08E-01	
8.71E-4	1.56E+00	9.00E-02	
8.715E-4	1.40E+00	8.40E-02	
8.72E-4	1.44E+00	9.00E-02	
8.725E-4	1.32E+00	9.40E-02	
8.73E-4	1.20E+00	1.00E-01	
8.735E-4	1.00E+00	1.08E-01	
8.74E-4	8.80E-01	9.40E-02	
8.745E-4	9.20E-01	8.80E-02	
8.75E-4	9.20E-01	9.80E-02	
8.755E-4	8.00E-01	9.40E-02	
8.76E-4	6.40E-01	9.40E-02	
8.765E-4	4.40E-01	9.40E-02	
8.77E-4	2.40E-01	1.02E-01	
8.775E-4	3.20E-01	9.60E-02	
8.78E-4	2.40E-01	9.60E-02	
8.785E-4	4.00E-02	1.10E-01	
8.79E-4	-4.00E-02	9.60E-02	
8.795E-4	-8.00E-02	1.06E-01	
8.8E-4	-1.60E-01	1.08E-01	
8.805E-4	-1.20E-01	9.60E-02	
8.81E-4	-2.40E-01	9.00E-02	
8.815E-4	-2.80E-01	1.12E-01	
8.82E-4	-2.40E-01	1.16E-01	
8.825E-4	-2.40E-01	1.06E-01	
8.83E-4	-2.40E-01	1.10E-01	
8.835E-4	-2.40E-01	1.08E-01	
8.84E-4	-2.00E-01	1.12E-01	
8.845E-4	-1.60E-01	1.00E-01	
8.85E-4	-1.60E-01	1.10E-01	
8.855E-4	-2.00E-01	1.10E-01	
8.86E-4	-2.40E-01	1.12E-01	
8.865E-4	-1.20E-01	1.18E-01	
8.87E-4	-2.00E-01	1.26E-01	
8.875E-4	-2.80E-01	1.26E-01	
8.88E-4	-1.20E-01	1.20E-01	
8.885E-4	-4.00E-02	1.16E-01	
8.89E-4	0.00E+00	1.24E-01	
8.895E-4	-8.00E-02	1.34E-01	
8.9E-4	-2.40E-01	1.24E-01	
8.905E-4	-2.80E-01	1.32E-01	
8.91E-4	-2.00E-01	1.40E-01	
8.915E-4	-8.00E-02	1.40E-01	
8.92E-4	-1.20E-01	1.28E-01	
8.925E-4	-1.20E-01	1.44E-01	
8.93E-4	-2.00E-01	1.38E-01	
8.935E-4	-2.40E-01	1.38E-01	
8.94E-4	-2.00E-01	1.44E-01	
8.945E-4	-1.20E-01	1.48E-01	
8.95E-4	-1.60E-01	1.44E-01	
8.955E-4	0.00E+00	1.40E-01	
8.96E-4	-1.20E-01	1.48E-01	
8.965E-4	-1.60E-01	1.54E-01	
8.97E-4	-4.00E-02	1.52E-01	
8.975E-4	-8.00E-02	1.38E-01	
8.98E-4	8.00E-02	1.46E-01	
8.985E-4	0.00E+00	1.54E-01	
8.99E-4	4.00E-02	1.46E-01	
8.995E-4	1.20E-01	1.46E-01	
9.E-4	8.00E-02	1.46E-01	
9.005E-4	8.00E-02	1.40E-01	
9.01E-4	1.60E-01	1.38E-01	
9.015E-4	2.00E-01	1.42E-01	
9.02E-4	2.40E-01	1.30E-01	
9.025E-4	3.20E-01	1.38E-01	
9.03E-4	1.60E-01	1.34E-01	
9.035E-4	1.60E-01	1.32E-01	
9.04E-4	1.60E-01	1.26E-01	
9.045E-4	3.20E-01	1.22E-01	
9.05E-4	2.80E-01	1.12E-01	
9.055E-4	2.00E-01	1.18E-01	
9.06E-4	3.20E-01	1.24E-01	
9.065E-4	3.20E-01	1.18E-01	
9.07E-4	2.80E-01	1.08E-01	
9.075E-4	4.00E-01	9.40E-02	
9.08E-4	4.40E-01	9.40E-02	
9.085E-4	3.20E-01	9.40E-02	
9.09E-4	4.40E-01	8.60E-02	
9.095E-4	3.60E-01	8.20E-02	
9.1E-4	4.00E-01	8.40E-02	
9.105E-4	4.40E-01	9.20E-02	
9.11E-4	5.60E-01	9.00E-02	
9.115E-4	5.60E-01	9.20E-02	
9.12E-4	5.60E-01	9.40E-02	
9.125E-4	6.00E-01	9.20E-02	
9.13E-4	6.00E-01	9.80E-02	
9.135E-4	4.80E-01	1.08E-01	
9.14E-4	4.00E-01	9.60E-02	
9.145E-4	5.60E-01	1.06E-01	
9.15E-4	6.00E-01	1.10E-01	
9.155E-4	5.20E-01	1.10E-01	
9.16E-4	4.40E-01	1.14E-01	
9.165E-4	4.80E-01	1.30E-01	
9.17E-4	4.40E-01	1.16E-01	
9.175E-4	4.80E-01	1.36E-01	
9.18E-4	4.00E-01	1.40E-01	
9.185E-4	3.60E-01	1.20E-01	
9.19E-4	4.80E-01	1.38E-01	
9.195E-4	3.60E-01	1.42E-01	
9.2E-4	3.60E-01	1.38E-01	
9.205E-4	4.00E-01	1.42E-01	
9.21E-4	3.60E-01	1.46E-01	
9.215E-4	3.20E-01	1.38E-01	
9.22E-4	3.20E-01	1.38E-01	
9.225E-4	2.80E-01	1.44E-01	
9.23E-4	2.00E-01	1.44E-01	
9.235E-4	2.00E-01	1.56E-01	
9.24E-4	8.00E-02	1.52E-01	
9.245E-4	0.00E+00	1.32E-01	
9.25E-4	0.00E+00	1.52E-01	
9.255E-4	0.00E+00	1.50E-01	
9.26E-4	-4.00E-02	1.46E-01	
9.265E-4	-1.20E-01	1.56E-01	
9.27E-4	-2.40E-01	1.58E-01	
9.275E-4	-2.40E-01	1.54E-01	
9.28E-4	-3.60E-01	1.52E-01	
9.285E-4	-4.40E-01	1.48E-01	
9.29E-4	-4.40E-01	1.42E-01	
9.295E-4	-6.00E-01	1.34E-01	
9.3E-4	-8.00E-01	1.44E-01	
9.305E-4	-7.60E-01	1.48E-01	
9.31E-4	-8.80E-01	1.42E-01	
9.315E-4	-8.80E-01	1.50E-01	
9.32E-4	-9.20E-01	1.58E-01	
9.325E-4	-9.60E-01	1.54E-01	
9.33E-4	-1.08E+00	1.50E-01	
9.335E-4	-1.00E+00	1.56E-01	
9.34E-4	-1.04E+00	1.58E-01	
9.345E-4	-1.08E+00	1.64E-01	
9.35E-4	-1.16E+00	1.62E-01	
9.355E-4	-1.16E+00	1.54E-01	
9.36E-4	-1.08E+00	1.62E-01	
9.365E-4	-9.60E-01	1.70E-01	
9.37E-4	-1.00E+00	1.68E-01	
9.375E-4	-1.08E+00	1.72E-01	
9.38E-4	-9.20E-01	1.76E-01	
9.385E-4	-8.40E-01	1.64E-01	
9.39E-4	-8.00E-01	1.56E-01	
9.395E-4	-8.40E-01	1.64E-01	
9.4E-4	-8.00E-01	1.66E-01	
9.405E-4	-7.60E-01	1.54E-01	
9.41E-4	-6.40E-01	1.56E-01	
9.415E-4	-6.80E-01	1.56E-01	
9.42E-4	-5.20E-01	1.46E-01	
9.425E-4	-4.80E-01	1.56E-01	
9.43E-4	-4.40E-01	1.64E-01	
9.435E-4	-5.60E-01	1.48E-01	
9.44E-4	-4.80E-01	1.58E-01	
9.445E-4	-3.60E-01	1.50E-01	
9.45E-4	-3.20E-01	1.50E-01	
9.455E-4	-3.20E-01	1.56E-01	
9.46E-4	-2.40E-01	1.48E-01	
9.465E-4	-2.40E-01	1.50E-01	
9.47E-4	-1.60E-01	1.62E-01	
9.475E-4	-2.40E-01	1.48E-01	
9.48E-4	-3.20E-01	1.54E-01	
9.485E-4	-2.80E-01	1.52E-01	
9.49E-4	-2.80E-01	1.40E-01	
9.495E-4	-3.20E-01	1.56E-01	
9.5E-4	-3.60E-01	1.62E-01	
9.505E-4	-2.80E-01	1.62E-01	
9.51E-4	-4.40E-01	1.62E-01	
9.515E-4	-4.40E-01	1.62E-01	
9.52E-4	-3.20E-01	1.70E-01	
9.525E-4	-4.40E-01	1.62E-01	
9.53E-4	-4.40E-01	1.62E-01	
9.535E-4	-5.20E-01	1.66E-01	
9.54E-4	-5.20E-01	1.64E-01	
9.545E-4	-4.80E-01	1.68E-01	
9.55E-4	-5.60E-01	1.76E-01	
9.555E-4	-5.20E-01	1.66E-01	
9.56E-4	-6.80E-01	1.74E-01	
9.565E-4	-7.20E-01	1.80E-01	
9.57E-4	-6.80E-01	1.72E-01	
9.575E-4	-6.80E-01	1.68E-01	
9.58E-4	-8.00E-01	1.64E-01	
9.585E-4	-8.80E-01	1.80E-01	
9.59E-4	-7.20E-01	1.90E-01	
9.595E-4	-7.20E-01	1.84E-01	
9.6E-4	-8.00E-01	1.74E-01	
9.605E-4	-6.00E-01	1.68E-01	
9.61E-4	-5.60E-01	1.76E-01	
9.615E-4	-5.60E-01	1.96E-01	
9.62E-4	-4.80E-01	1.84E-01	
9.625E-4	-3.60E-01	1.68E-01	
9.63E-4	-4.80E-01	1.68E-01	
9.635E-4	-4.00E-01	1.72E-01	
9.64E-4	-3.60E-01	1.70E-01	
9.645E-4	-2.80E-01	1.76E-01	
9.65E-4	-2.00E-01	1.68E-01	
9.655E-4	-2.80E-01	1.56E-01	
9.66E-4	-2.80E-01	1.54E-01	
9.665E-4	-2.40E-01	1.60E-01	
9.67E-4	-3.60E-01	1.56E-01	
9.675E-4	-3.60E-01	1.60E-01	
9.68E-4	-4.40E-01	1.60E-01	
9.685E-4	-4.80E-01	1.50E-01	
9.69E-4	-4.40E-01	1.56E-01	
9.695E-4	-5.60E-01	1.56E-01	
9.7E-4	-4.80E-01	1.44E-01	
9.705E-4	-5.60E-01	1.54E-01	
9.71E-4	-6.80E-01	1.56E-01	
9.715E-4	-7.20E-01	1.42E-01	
9.72E-4	-8.00E-01	1.54E-01	
9.725E-4	-6.80E-01	1.52E-01	
9.73E-4	-8.00E-01	1.56E-01	
9.735E-4	-7.60E-01	1.70E-01	
9.74E-4	-8.40E-01	1.66E-01	
9.745E-4	-8.80E-01	1.56E-01	
9.75E-4	-8.40E-01	1.52E-01	
9.755E-4	-7.60E-01	1.64E-01	
9.76E-4	-7.60E-01	1.68E-01	
9.765E-4	-6.80E-01	1.70E-01	
9.77E-4	-8.00E-01	1.82E-01	
9.775E-4	-8.00E-01	1.80E-01	
9.78E-4	-7.20E-01	1.80E-01	
9.785E-4	-6.80E-01	1.80E-01	
9.79E-4	-5.60E-01	1.68E-01	
9.795E-4	-6.40E-01	1.88E-01	
9.8E-4	-7.20E-01	1.92E-01	
9.805E-4	-6.40E-01	1.76E-01	
9.81E-4	-5.60E-01	1.86E-01	
9.815E-4	-6.40E-01	2.02E-01	
9.82E-4	-5.60E-01	2.00E-01	
9.825E-4	-3.60E-01	1.96E-01	
9.83E-4	-3.60E-01	1.96E-01	
9.835E-4	-4.00E-01	2.00E-01	
9.84E-4	-4.80E-01	1.98E-01	
9.845E-4	-4.40E-01	1.98E-01	
9.85E-4	-4.00E-01	2.02E-01	
9.855E-4	-4.00E-01	2.02E-01	
9.86E-4	-4.00E-01	2.12E-01	
9.865E-4	-4.00E-01	2.14E-01	
9.87E-4	-4.00E-01	2.02E-01	
9.875E-4	-4.00E-01	2.12E-01	
9.88E-4	-2.40E-01	2.10E-01	
9.885E-4	-2.80E-01	2.06E-01	
9.89E-4	-4.00E-01	2.08E-01	
9.895E-4	-2.00E-01	2.14E-01	
9.9E-4	-2.80E-01	2.16E-01	
9.905E-4	-4.80E-01	2.10E-01	
9.91E-4	-3.60E-01	2.18E-01	
9.915E-4	-3.60E-01	2.12E-01	
9.92E-4	-2.80E-01	2.08E-01	
9.925E-4	-3.20E-01	2.10E-01	
9.93E-4	-2.40E-01	2.16E-01	
9.935E-4	-3.60E-01	2.14E-01	
9.94E-4	-4.40E-01	2.16E-01	
9.945E-4	-4.40E-01	2.18E-01	
9.95E-4	-5.20E-01	2.12E-01	
9.955E-4	-5.20E-01	2.10E-01	
9.96E-4	-5.20E-01	2.14E-01	
9.965E-4	-7.20E-01	2.12E-01	
9.97E-4	-7.20E-01	2.20E-01	
9.975E-4	-8.00E-01	2.10E-01	
9.98E-4	-8.80E-01	2.06E-01	
9.985E-4	-9.60E-01	2.18E-01	
9.99E-4	-9.20E-01	2.22E-01	
9.995E-4	-9.60E-01	2.18E-01	
1.E-3	-1.04E+00	2.20E-01	
1.0005E-3	-1.04E+00	2.12E-01	
1.001E-3	-9.60E-01	2.10E-01	
1.0015E-3	-1.00E+00	2.12E-01	
1.002E-3	-1.04E+00	2.22E-01	
1.0025E-3	-1.04E+00	2.14E-01	
1.003E-3	-1.08E+00	2.18E-01	
1.0035E-3	-9.60E-01	2.18E-01	
1.004E-3	-1.04E+00	2.08E-01	
1.0045E-3	-1.08E+00	2.12E-01	
1.005E-3	-1.04E+00	2.20E-01	
1.0055E-3	-1.08E+00	2.22E-01	
1.006E-3	-1.00E+00	2.12E-01	
1.0065E-3	-1.00E+00	2.16E-01	
1.007E-3	-1.16E+00	2.18E-01	
1.0075E-3	-1.12E+00	2.12E-01	
1.008E-3	-1.00E+00	2.10E-01	
1.0085E-3	-1.00E+00	2.12E-01	
1.009E-3	-1.12E+00	2.20E-01	
1.0095E-3	-1.04E+00	2.06E-01	
1.01E-3	-1.00E+00	2.12E-01	
1.0105E-3	-1.12E+00	2.10E-01	
1.011E-3	-1.08E+00	2.12E-01	
1.0115E-3	-9.60E-01	2.14E-01	
1.012E-3	-9.60E-01	2.16E-01	
1.0125E-3	-1.00E+00	2.10E-01	
1.013E-3	-1.04E+00	2.14E-01	
1.0135E-3	-1.04E+00	2.08E-01	
1.014E-3	-1.04E+00	2.14E-01	
1.0145E-3	-8.40E-01	2.10E-01	
1.015E-3	-6.40E-01	2.02E-01	
1.0155E-3	-6.00E-01	2.04E-01	
1.016E-3	-5.60E-01	2.00E-01	
1.0165E-3	-4.40E-01	2.02E-01	
1.017E-3	-4.40E-01	2.06E-01	
1.0175E-3	-4.00E-01	2.08E-01	
1.018E-3	-2.00E-01	2.20E-01	
1.0185E-3	-2.80E-01	2.12E-01	
1.019E-3	-1.20E-01	2.10E-01	
1.0195E-3	-8.00E-02	2.08E-01	
1.02E-3	-2.00E-01	1.98E-01	
1.0205E-3	-2.80E-01	2.10E-01	
1.021E-3	-1.60E-01	2.10E-01	
1.0215E-3	-1.60E-01	2.04E-01	
1.022E-3	-1.20E-01	2.12E-01	
1.0225E-3	-8.00E-02	2.04E-01	
